file_name,QuestionText,answer
"Splashing Water in Bathtube_1-2.wav","Is there liquid in the area?",YES
"160717 HSN fishing boat passing by.wav","Can a motor be heard running?",YES
"160717 HSN fishing boat passing by.wav","Is someone swimming?",NO
"160717 HSN fishing boat passing by.wav","is there an airplane flying overhead?",NO
"160717 HSN fishing boat passing by.wav","is this near a body of water?",YES
"Walking at Forest.wav","Are there frogs?",NO
"Walking at Forest.wav","Is the person moving?",YES
"Walking at Forest.wav","Is the woman in a house?",YES
"Walking at Forest.wav","Is there laughter in the background?",YES
"enginetuning1.wav","does the tone of the first leaf blower remain constant?",YES
"enginetuning1.wav","Is a machine in operation?",YES
"enginetuning1.wav","is anyone heard talking?",NO
"enginetuning1.wav","Is it eventually switched off?",NO
"061215_chalice_well_cascade_okm2_t02eq.wav","are there many large waves?",NO
"061215_chalice_well_cascade_okm2_t02eq.wav","Does someone scream?",NO
"061215_chalice_well_cascade_okm2_t02eq.wav","Does the water cascade without pause?",YES
"061215_chalice_well_cascade_okm2_t02eq.wav","is the water falling?",YES
"nnus_forklift_driveby.wav","Does this vehicle move away ?",YES
"nnus_forklift_driveby.wav","Is the engine being revved?",YES
"nnus_forklift_driveby.wav","Is there a fire alarm going off in the background ?",NO
"nnus_forklift_driveby.wav","Is there a motor?",YES
"creaking dishwasher_2.wav","Is a door making noise?",YES
"creaking dishwasher_2.wav","Is anyone talking?",NO
"creaking dishwasher_2.wav","Is the door hinge creaky?",YES
"creaking dishwasher_2.wav","Is the door slammed hard?",NO
"Morgens 01.wav","Are some birds closer than others?",YES
"Morgens 01.wav","Are there lions around?",NO
"Morgens 01.wav","Is a dog barking?",NO
"Morgens 01.wav","Is there more than one bird?",YES
"Diesel train arrives and departs 2.wav","are there nature sounds?",NO
"Diesel train arrives and departs 2.wav","does the engine get louder and softer?",YES
"Diesel train arrives and departs 2.wav","Does the sound get closer and then further away?",YES
"Diesel train arrives and departs 2.wav","Is there honking?",NO
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","Are birds chirping?",YES
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","Are crickets chirping?",YES
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","Is it windy?",YES
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","Is this someone jumping on a pogo stick?",YES
"Walking in Grass Past Cyclist in Evening.wav","Is the person dancing?",YES
"Walking in Grass Past Cyclist in Evening.wav","Is there a chicken?",NO
"Walking in Grass Past Cyclist in Evening.wav","Is there a person here?",YES
"Walking in Grass Past Cyclist in Evening.wav","Is this person walking?",YES
"Windstorm.wav","Does this noise involve moving from one location to another?",YES
"Windstorm.wav","Is object making the noise stationary ?",YES
"Windstorm.wav","Is the noise coming from the sky?",YES
"Windstorm.wav","Is this a noise that a typical person will never hear?",YES
"20071229.cooing.wav","Are people talking in the background?",YES
"20071229.cooing.wav","Is the bird screeching?",YES
"20071229.cooing.wav","Is there more than one bird making noise?",NO
"20071229.cooing.wav","Is there other sounds besides the bird?",YES
"Shanghai Traffic Near Peoples Square.wav","Are there voices?",YES
"Shanghai Traffic Near Peoples Square.wav","Does the sound vary in intensity?",YES
"Shanghai Traffic Near Peoples Square.wav","Is it an animal?",NO
"Shanghai Traffic Near Peoples Square.wav","Is the sound constant?",NO
"Strimmers And Chainsaw 1.wav","Are people talking?",NO
"Strimmers And Chainsaw 1.wav","does the sound change in loudness?",YES
"Strimmers And Chainsaw 1.wav","Is a chainsaw being operated?",YES
"Strimmers And Chainsaw 1.wav","is the item organic?",YES
"STE-005.wav","Are people running ?",NO
"STE-005.wav","does the sound have a steady pace?",YES
"STE-005.wav","Is someone shovelling broken glass ?",YES
"STE-005.wav","is the sound loud and ominous?",NO
"drive by moped.wav","Are there animals making noise?",NO
"drive by moped.wav","Are there people talking?",NO
"drive by moped.wav","Does the engine sound get closer as the clip goes on?",YES
"drive by moped.wav","Is this sound a plane?",YES
"October night, cicadas, crickets, jet flyover.wav","is it outside?",YES
"October night, cicadas, crickets, jet flyover.wav","Is someone crying?",NO
"October night, cicadas, crickets, jet flyover.wav","Is someone sweeping the floor?",NO
"October night, cicadas, crickets, jet flyover.wav","Is there a plane overhead?",YES
"YANN SDB SARAH.wav","does a person talk?",NO
"YANN SDB SARAH.wav","does the water dripping become more severe near the end?",YES
"YANN SDB SARAH.wav","Is it loudest at the beginning?",NO
"YANN SDB SARAH.wav","Is water dripping?",YES
"Tortured Apple 03.wav","Is the food being squished?",YES
"Tortured Apple 03.wav","Is the squishing sound getting softer in volume?",YES
"Tortured Apple 03.wav","Is the substance sticky?",YES
"Tortured Apple 03.wav","Is the water running?",NO
"fire_engine_patrolling.wav","are there no cars around?",NO
"fire_engine_patrolling.wav","Does the bell get quieter as time goes on?",YES
"fire_engine_patrolling.wav","does the ring of the bell change pace?",YES
"fire_engine_patrolling.wav","Is this scene taking place in a restaurant?",NO
"Pebbles_Scrape_Drag_Foot.wav","Is gravel being moved?",YES
"Pebbles_Scrape_Drag_Foot.wav","Is someone swimming?",NO
"Pebbles_Scrape_Drag_Foot.wav","Is the person moving around?",YES
"Pebbles_Scrape_Drag_Foot.wav","Is the person walking on cement?",YES
"just birds.wav","Are there people talking?",NO
"just birds.wav","Can traffic be heard?",YES
"just birds.wav","Did someone stand up?",NO
"just birds.wav","Is there more than one type of bird singing?",YES
"Knocking at door.wav","Are they part of a large orchestra?",NO
"Knocking at door.wav","Is a chainsaw used?",NO
"Knocking at door.wav","Is someone playing the drums?",NO
"Knocking at door.wav","Is someone working on a project?",YES
"RNC - St. Paul - 2008-09-02 (normalized).wav","Are the people chanting and cheering?",YES
"RNC - St. Paul - 2008-09-02 (normalized).wav","Are they meditating?",NO
"RNC - St. Paul - 2008-09-02 (normalized).wav","Is it quiet?",NO
"RNC - St. Paul - 2008-09-02 (normalized).wav","Is there people?",YES
"little_brass_bell.wav","Are people speaking?",NO
"little_brass_bell.wav","Are the bells big and heavy?",YES
"little_brass_bell.wav","Are the bells made of metal?",YES
"little_brass_bell.wav","Is a high-pitched bell dinging?",YES
"Bobby-Car Hooting.wav","Is a car running?",NO
"Bobby-Car Hooting.wav","Is it a goose honking?",NO
"Bobby-Car Hooting.wav","Is it a squeeze toy?",YES
"Bobby-Car Hooting.wav","Is it the sound of a toy?",YES
"Forest murmur .wav","Are these natural sounds?",YES
"Forest murmur .wav","Are these noises outside?",YES
"Forest murmur .wav","Can people be heard talking?",NO
"Forest murmur .wav","Is someone hammering a nail?",NO
"20081228.rain.wav","are the sounds outside?",YES
"20081228.rain.wav","Are there children crying ?",NO
"20081228.rain.wav","are there no cars?",NO
"20081228.rain.wav","Is someone walking in the background ?",YES
"Fan_Ventilation_Stereo 2.wav","Are there animals here?",NO
"Fan_Ventilation_Stereo 2.wav","does the sound change in rhythm?",NO
"Fan_Ventilation_Stereo 2.wav","is the sound steady?",YES
"Fan_Ventilation_Stereo 2.wav","Is this just white noise?",YES
"WaterSounds.wav","Did someone enter a new room?",YES
"WaterSounds.wav","Does it sound like the audible action is being done by a person?",YES
"WaterSounds.wav","Is someone watering flowers outside?",NO
"WaterSounds.wav","Is the sound constantly increasing?",NO
"Toilet paper (Roll off and tear).wav","Does a dark bark?",NO
"Toilet paper (Roll off and tear).wav","Does the man say anything?",NO
"Toilet paper (Roll off and tear).wav","Is the man pulling tape to seal a box?",YES
"Toilet paper (Roll off and tear).wav","Is the tape being stretched?",YES
"Bus(Drive.Reverse)_1-2.wav","Can any voices be heard in this clip?",NO
"Bus(Drive.Reverse)_1-2.wav","Does this clip involve machinery?",YES
"Bus(Drive.Reverse)_1-2.wav","Is a vehicle heard backing up?",YES
"Bus(Drive.Reverse)_1-2.wav","Is the motorcycle driving past?",NO
"Metallic Strums.wav","Does the clanging happen repeatedly?",YES
"Metallic Strums.wav","Is it the latest sound in popular music?",YES
"Metallic Strums.wav","Is someone singing with the clanging?",NO
"Metallic Strums.wav","Is there some clanging?",YES
"140728_Vlissingen_City_Center_Church_Chimes.wav","Are people talking?",YES
"140728_Vlissingen_City_Center_Church_Chimes.wav","Are there a lot of bells?",YES
"140728_Vlissingen_City_Center_Church_Chimes.wav","Are they being used to raise the alarm?",NO
"140728_Vlissingen_City_Center_Church_Chimes.wav","Is there a saxophone being played?",NO
"Drawers opening and closing.wav","Is it a water slide?",NO
"Drawers opening and closing.wav","Is something sliding?",YES
"Drawers opening and closing.wav","Is the same noise being repeated?",YES
"Drawers opening and closing.wav","Is this happening outside?",NO
"Serin.wav","Are there birds around?",YES
"Serin.wav","Can wind be heard?",YES
"Serin.wav","Is someone talking?",NO
"Serin.wav","Is someone yelling?",NO
"Water_Running_Down_Drain.wav","is the water from the ocean?",YES
"Water_Running_Down_Drain.wav","is the water gurgling?",YES
"Water_Running_Down_Drain.wav","Is there a dog barking?",NO
"Water_Running_Down_Drain.wav","Is this inside?",YES
"Soap bottle squeeze.wav","Is someone speaking?",YES
"Soap bottle squeeze.wav","Is someone using a hammer?",NO
"Soap bottle squeeze.wav","Is the sound repetitious?",YES
"Soap bottle squeeze.wav","Is there something plastic?",NO
"Rosary.wav","Do the noises sound far away?",NO
"Rosary.wav","Does it sound windy?",NO
"Rosary.wav","Is the beginning the loudest part?",NO
"Rosary.wav","Is there a crinkling sound at the beginning?",YES
"TidalBarrage.wav","Are people coughing?",NO
"TidalBarrage.wav","Are the noises man made?",NO
"TidalBarrage.wav","Is the rain falling from the sky?",YES
"TidalBarrage.wav","Is there thunder in the distance?",NO
"buzzing bee 3 multi.wav","Are there insects making noise?",YES
"buzzing bee 3 multi.wav","Is there a cow mooing?",NO
"buzzing bee 3 multi.wav","Is there more than one insect around?",NO
"buzzing bee 3 multi.wav","Is this happening inside?",NO
"dryaubergines01.wav","Are birds chirping in the background ?",NO
"dryaubergines01.wav","Are there fingers typing on a keyboard in this clip?",YES
"dryaubergines01.wav","Can more than one object be heard shaken about in this clip?",YES
"dryaubergines01.wav","Is someone cutting down boxes ?",YES
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","Is something dripping?",YES
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","Is there anyone talking ?",NO
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","Is this a sound of toilet flush?",YES
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","Is this sound coming from a bedroom?",NO
"Birds in a forest.wav","are the birds quiet?",NO
"Birds in a forest.wav","are there different birds chirping?",YES
"Birds in a forest.wav","Is there only one bird chirping?",NO
"Birds in a forest.wav","re the birds chirping?",YES
"indoors house ambient more silent room tone.wav","Can rain falling be heard?",NO
"indoors house ambient more silent room tone.wav","Did glass break?",NO
"indoors house ambient more silent room tone.wav","Does this sound take place indoors?",NO
"indoors house ambient more silent room tone.wav","Is there a child present?",YES
"Money in the bag.wav","Do people clap?",YES
"Money in the bag.wav","Is it raining?",NO
"Money in the bag.wav","Is the audience booing?",NO
"Money in the bag.wav","Is the man's voice amplified?",YES
"Car starts in garage.wav","Does a person cough?",NO
"Car starts in garage.wav","Does the engine get started?",YES
"Car starts in garage.wav","Does the engine get switched off?",YES
"Car starts in garage.wav","Does the engine rev up?",YES
"quacking-squirt-bottle.wav","Does this sound require human action?",YES
"quacking-squirt-bottle.wav","Is a car honking?",NO
"quacking-squirt-bottle.wav","is nothing coming out of the spray bottle?",NO
"quacking-squirt-bottle.wav","is the spray bottle being used continuously?",YES
"loud street.wav","Are birds chirping?",NO
"loud street.wav","Is there a beep?",YES
"loud street.wav","Is there a motor vehicle in the background?",YES
"loud street.wav","Is this in the woods?",NO
"Old Phone_01.wav","Does a person speak?",NO
"Old Phone_01.wav","does the phone get picked up at the end?",YES
"Old Phone_01.wav","Does the phone get picked up?",YES
"Old Phone_01.wav","is the phone ringing softly?",YES
"File clicking open.wav","Are there words spoken?",NO
"File clicking open.wav","Is someone blasting screamo music?",NO
"File clicking open.wav","Is something being jangled?",NO
"File clicking open.wav","Is something being struck?",YES
"Rain On A Window.wav","Are people talking?",NO
"Rain On A Window.wav","Does it get quieter in the middle?",YES
"Rain On A Window.wav","Is someone moved from one place to another?",NO
"Rain On A Window.wav","Is this in the jungle?",NO
"Wood chopping ambience.wav","Can someone be heard humming?",NO
"Wood chopping ambience.wav","Does this sound involve changing the visual appearance of something?",YES
"Wood chopping ambience.wav","Is a striking sound being made with a metallic object?",YES
"Wood chopping ambience.wav","Would this sound occur whether or not a human was present?",NO
"Waves-Medium-Germany-Northsee-Langeoog.wav","Are dry leaves cracking?",YES
"Waves-Medium-Germany-Northsee-Langeoog.wav","Does the splashing cease for a moment and  then start again?",NO
"Waves-Medium-Germany-Northsee-Langeoog.wav","Is it raining hard?",YES
"Waves-Medium-Germany-Northsee-Langeoog.wav","Is this location a river or stream?",NO
"westend 3.wav","Are children singing?",NO
"westend 3.wav","Are the animals barking?",YES
"westend 3.wav","Are there more than one person around?",YES
"westend 3.wav","Is there more than one person talking?",YES
"crickets and blimp.wav","Does the engine suddenly stop?",YES
"crickets and blimp.wav","Is a bird chirping?",YES
"crickets and blimp.wav","Is there an engine droning on?",YES
"crickets and blimp.wav","Was there multiple tones?",YES
"drop.wav","Can thunder be heard?",NO
"drop.wav","Is a dog whining?",NO
"drop.wav","Is something being tapped repeatedly?",YES
"drop.wav","Is the substance slimly?",NO
"keurigcoffee.wav","Are there many different kinds of sounds?",YES
"keurigcoffee.wav","Did the person tap a wooden spoon?",NO
"keurigcoffee.wav","Is an electric machine making the clanking noises?",YES
"keurigcoffee.wav","Is the person cooking?",YES
